Price,Area,Bedrooms,WC,Length,Width,Floors,has_facade,no_facade,Area_Total,Average_price
4.2,55.0,2.0,1.0,13.5,4.0,1.0,1,0,55.0,7.411880650994574
16.2,62.0,3.0,3.0,13.0,4.7,2.0,1,0,124.0,7.411880650994574
16.2,80.0,4.0,3.0,20.0,4.0,4.0,1,0,320.0,7.411880650994574
4.6,52.0,3.0,3.0,13.0,4.0,2.0,1,0,104.0,7.411880650994574
16.2,80.0,4.0,3.0,20.0,4.7,4.0,1,0,320.0,7.411880650994574
4.6,52.0,3.0,3.0,13.0,4.0,2.0,1,0,104.0,7.411880650994574
2.8,30.0,2.0,2.0,4.0,7.5,3.0,1,0,90.0,7.411880650994574
3.45,44.0,2.0,2.0,11.891891891891891,3.7,2.0,0,1,88.0,7.411880650994574
5.5,60.0,4.0,3.375,4.7,13.0,1.0,1,0,60.0,7.411880650994574
4.45,36.0,2.0,2.0,20.0,1.8,2.0,1,0,72.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,33.1,9.0,5.0,1,0,486.0,7.411880650994574
3.95,45.0,2.0,2.0,11.25,4.0,1.0,0,1,45.0,7.411880650994574
11.8,86.0,4.0,5.0,17.2,5.0,4.0,1,0,344.0,7.411880650994574
16.2,120.0,7.0,7.071192915250995,6.0,20.0,6.0,1,0,486.0,7.411880650994574
14.5,96.0,4.0,4.0,25.0,4.0,4.0,1,0,384.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,12.0,20.0,3.0,0,1,486.0,7.411880650994574
8.18,80.0,4.0,3.0,19.0,4.2,3.0,1,0,240.0,7.411880650994574
10.38,100.0,4.0,4.0,8.0,12.5,4.0,1,0,400.0,7.411880650994574
3.65,48.0,3.0,2.0,4.0,12.0,2.0,1,0,96.0,7.411880650994574
3.5,26.0,2.0,1.0,4.0,4.0,2.0,1,0,52.0,7.411880650994574
3.0,44.0,2.0,1.0,4.0,11.0,2.0,1,0,88.0,7.411880650994574
3.5,50.0,2.0,2.0,11.0,4.2,2.0,1,0,100.0,7.411880650994574
16.2,143.5,6.7525742689429356,7.037315528902549,29.0,5.0,3.0,1,0,486.0,7.411880650994574
3.6,46.0,3.0,2.0,9.2,5.0,3.0,1,0,138.0,7.411880650994574
6.3,46.0,3.0,3.0,4.2,10.952380952380953,2.0,0,1,92.0,7.411880650994574
7.3,35.0,3.0,3.0,5.0,7.0,3.0,1,0,105.0,7.411880650994574
7.8,70.0,2.0,2.0,16.0,4.6,2.0,1,0,140.0,7.411880650994574
6.7,105.0,4.0,4.0,25.0,4.2,2.0,1,0,210.0,7.411880650994574
3.9,70.0,3.0,2.0,16.666666666666664,4.2,2.0,1,0,140.0,7.411880650994574
4.9,35.0,2.0,2.0,7.0,5.0,2.0,1,0,70.0,7.411880650994574
3.8,40.0,2.0,2.0,10.0,4.0,2.0,1,0,80.0,7.411880650994574
8.5,62.0,3.0,3.0,15.0,4.5,2.0,0,1,124.0,7.411880650994574
7.8,68.0,4.0,5.064426173156639,18.0,4.2,4.0,1,0,272.0,7.411880650994574
16.2,68.0,5.0,5.0,4.0,18.0,5.0,1,0,340.0,7.411880650994574
16.2,130.0,6.0,7.071192915250995,12.0,10.833333333333334,4.0,1,0,486.0,7.411880650994574
11.95,103.0,3.0,3.0,21.0,5.5,3.0,1,0,309.0,7.411880650994574
15.0,60.0,7.0,7.071192915250995,15.0,4.0,6.0,1,0,360.0,7.411880650994574
4.7,45.0,2.0,3.3333333333333335,11.0,4.1,3.0,0,1,135.0,7.411880650994574
3.8,37.0,2.0,2.1205887175944405,10.0,4.0,2.0,1,0,74.0,7.411880650994574
3.6,39.0,2.0,2.0,4.0,9.75,2.0,1,0,78.0,7.411880650994574
3.6,39.0,2.0,2.0,4.0,9.75,2.0,1,0,78.0,7.411880650994574
3.5,42.0,2.0,2.0,6.0,7.0,2.0,1,0,84.0,7.411880650994574
6.5,100.0,6.0,3.7294430991139094,22.0,4.2,3.0,1,0,300.0,7.411880650994574
2.0,30.0,2.0,2.0,5.0,6.0,2.0,1,0,60.0,7.411880650994574
9.5,76.0,3.0,3.0,9.5,8.0,2.0,1,0,152.0,7.411880650994574
4.6,48.0,3.710961921315488,3.830468804662688,9.6,5.0,3.0,1,0,144.0,7.411880650994574
3.45,32.0,2.0,2.0,8.0,4.0,2.0,1,0,64.0,7.411880650994574
13.0,80.0,5.0,5.0,20.0,4.0,4.0,1,0,320.0,7.411880650994574
2.75,46.0,2.0,1.0,10.0,4.6,4.0,1,0,184.0,7.411880650994574
5.65,50.0,2.0,2.6092100278795165,12.0,4.2,2.0,1,0,100.0,7.411880650994574
6.1,55.0,3.0,3.932009992999578,13.0,4.3,3.0,1,0,165.0,7.411880650994574
4.55,45.0,3.0,3.0,4.0,12.0,2.0,1,0,90.0,7.411880650994574
7.0,52.0,2.0,2.0,4.0,13.0,2.0,1,0,104.0,7.411880650994574
5.7,52.0,2.0,2.0,4.0,13.0,2.0,0,1,104.0,7.411880650994574
2.6,25.0,1.0,1.0,4.0,6.5,2.0,1,0,50.0,7.411880650994574
3.7,43.0,2.0,2.0,10.75,4.0,2.0,1,0,86.0,7.411880650994574
3.7,50.0,2.0,2.0,12.5,4.0,2.0,1,0,100.0,7.411880650994574
16.2,143.5,7.0,4.799796462619291,25.0,8.6,7.0,1,0,486.0,7.411880650994574
3.4,64.0,3.0,1.5,4.0,16.0,2.0,0,1,128.0,7.411880650994574
3.4,64.0,3.0,1.5,4.0,16.0,2.0,1,0,128.0,7.411880650994574
5.2,60.0,2.0,1.8,15.0,4.0,2.0,1,0,120.0,7.411880650994574
4.5,107.44,5.0,3.0,10.1,3.25,3.0,1,0,322.32,7.411880650994574
5.8,90.0,3.0,3.0,5.7,17.0,3.0,1,0,270.0,7.411880650994574
16.2,120.0,7.0,7.071192915250995,6.0,20.0,5.0,1,0,486.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,27.5,12.0,7.0,1,0,486.0,7.411880650994574
16.2,120.0,4.0,4.0,16.0,7.5,3.0,0,1,360.0,7.411880650994574
4.9,40.0,4.0,3.0,4.0,10.0,3.0,1,0,120.0,7.411880650994574
16.2,143.5,7.0,5.648751221814765,15.1,13.0,5.0,1,0,486.0,7.411880650994574
12.9,76.0,4.0,5.0,4.0,19.0,3.0,1,0,228.0,7.411880650994574
8.3,44.0,5.0,4.0,7.333333333333333,6.0,3.0,1,0,132.0,7.411880650994574
1.5,10.0,1.8084534119342652,1.5970043875704962,4.0,2.5,1.0,1,0,10.0,7.411880650994574
1.5,10.0,1.8084534119342652,1.5970043875704962,2.5,4.0,1.0,1,0,10.0,7.411880650994574
9.2,44.0,3.552656585209092,3.2027214917425924,4.0,11.0,3.0,1,0,132.0,7.411880650994574
16.2,100.0,4.0,4.917893521721815,10.0,10.0,4.0,1,0,400.0,7.411880650994574
16.2,143.5,7.0,6.5406279549808355,21.0,7.6,5.0,1,0,486.0,7.411880650994574
5.6,95.0,3.0,2.0,17.0,6.0,2.0,1,0,190.0,7.411880650994574
10.2,86.0,6.0,5.0,17.0,5.0,2.0,1,0,172.0,7.411880650994574
4.99,56.0,2.0,3.0,14.0,4.0,1.0,1,0,56.0,7.411880650994574
3.5,44.0,2.0,2.0,11.0,4.0,2.0,0,1,88.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,13.0,24.0,3.0,1,0,486.0,7.411880650994574
3.6,30.0,3.0,3.0,3.8,8.0,2.0,1,0,60.0,7.411880650994574
4.6,32.0,2.6666666666666665,2.6666666666666665,4.0,8.0,1.0,1,0,32.0,7.411880650994574
4.6,56.0,2.8863109048740694,2.4545454545464316,4.0,14.0,1.0,0,1,56.0,7.411880650994574
11.0,90.0,6.0,4.75,21.0,4.3,1.0,1,0,90.0,7.411880650994574
6.4,55.0,3.0,3.0,5.0,11.0,2.0,0,1,110.0,7.411880650994574
5.5,64.0,3.828961207405263,3.782018957023919,12.0,4.5,3.0,1,0,192.0,7.411880650994574
8.3,40.0,3.0,4.716738726180823,4.0,10.0,3.0,1,0,120.0,7.411880650994574
5.5,64.0,3.3333333333333335,2.6666666666666665,4.0,16.0,1.0,0,1,64.0,7.411880650994574
12.0,56.0,4.0,4.0,4.0,14.0,4.0,0,1,224.0,7.411880650994574
12.0,56.0,4.0,4.0,4.0,14.0,1.0,1,0,56.0,7.411880650994574
5.5,60.0,3.0,2.0,5.0,12.0,2.0,1,0,120.0,7.411880650994574
4.9,40.0,4.0,3.0,5.0,8.0,3.0,1,0,120.0,7.411880650994574
13.5,40.0,3.0,3.6888449597581374,4.0,10.0,3.0,1,0,120.0,7.411880650994574
4.2,50.0,2.0,2.0,4.0,13.0,2.0,0,1,100.0,7.411880650994574
8.7,56.0,4.0,5.0,14.0,4.0,4.0,1,0,224.0,7.411880650994574
7.9,61.0,4.0,4.690636298960944,16.0,4.0,4.0,0,1,244.0,7.411880650994574
12.2,80.0,5.414743773945122,6.019290419495854,18.0,4.2,5.0,0,1,400.0,7.411880650994574
8.5,67.0,3.0,3.0,17.0,4.0,3.0,1,0,201.0,7.411880650994574
6.5,72.0,3.0,2.0,4.5,5.8,2.0,1,0,144.0,7.411880650994574
7.1,104.0,3.0,3.0,25.0,4.15,1.0,1,0,104.0,7.411880650994574
5.8,63.0,3.0,1.0,15.0,3.1,2.0,1,0,126.0,7.411880650994574
9.7,63.0,4.0,4.666816875299913,15.5,4.1,4.0,1,0,252.0,7.411880650994574
6.3,100.0,3.0,2.0,17.0,6.0,2.0,1,0,200.0,7.411880650994574
6.8,70.0,2.0,2.0,18.0,3.8,3.0,1,0,210.0,7.411880650994574
6.5,70.0,3.0,2.99354143417917,11.666666666666666,6.0,3.0,1,0,210.0,7.411880650994574
6.9,56.0,4.0,4.0,14.0,4.0,4.0,1,0,224.0,7.411880650994574
5.0,28.0,2.0,2.0,4.0,7.0,4.0,0,1,112.0,7.411880650994574
15.0,90.0,6.0,6.0,5.5,16.363636363636363,6.0,1,0,486.0,7.411880650994574
13.5,50.0,4.0,1.0,4.0,12.5,3.0,1,0,150.0,7.411880650994574
4.95,46.0,3.0,4.0,5.75,8.0,4.0,1,0,184.0,7.411880650994574
5.6,54.0,3.1759261283545612,2.922764739295867,13.5,4.0,1.0,1,0,54.0,7.411880650994574
8.5,60.0,2.0,4.0,14.7,4.3,1.0,1,0,60.0,7.411880650994574
5.7,56.0,2.0,2.0,4.0,14.0,2.0,1,0,112.0,7.411880650994574
6.6,55.0,2.0,2.5,4.0,14.0,2.0,1,0,110.0,7.411880650994574
6.6,55.0,2.0,2.5,4.0,14.0,2.0,1,0,110.0,7.411880650994574
7.4,110.0,3.0,5.158728572503351,22.0,4.6,3.0,1,0,330.0,7.411880650994574
6.4,56.0,3.0,3.7937192421470347,14.0,4.0,3.0,0,1,168.0,7.411880650994574
4.7,56.0,2.0,2.0,4.0,14.0,2.0,1,0,112.0,7.411880650994574
16.2,100.0,4.0,4.860023085665866,20.0,5.0,3.0,1,0,300.0,7.411880650994574
9.0,40.0,2.0,4.418372104588115,5.0,8.0,5.0,0,1,200.0,7.411880650994574
9.5,60.0,5.0,5.0,4.0,15.0,4.0,1,0,240.0,7.411880650994574
8.7,50.0,2.0,2.0,6.0,13.0,3.0,1,0,150.0,7.411880650994574
5.7,44.0,3.0,2.0,9.0,4.9,2.0,1,0,88.0,7.411880650994574
11.8,92.0,7.0,5.36406410278929,4.0,23.0,5.0,1,0,460.0,7.411880650994574
5.7,108.4,3.0,2.0,9.0,4.9,2.0,1,0,216.8,7.411880650994574
3.9,120.0,3.0,3.0,4.0,15.0,2.0,1,0,240.0,7.411880650994574
3.95,37.0,2.0,2.0,4.0,9.25,1.0,1,0,37.0,7.411880650994574
7.8,71.0,2.0,2.0,16.5,4.0,2.0,1,0,142.0,7.411880650994574
2.0,32.0,2.0,1.0,8.0,4.0,1.0,1,0,32.0,7.411880650994574
8.8,56.0,6.0,6.0,14.0,4.0,7.0,1,0,486.0,7.411880650994574
4.8,60.0,3.0,4.0,12.0,5.0,3.0,1,0,180.0,7.411880650994574
5.9,28.0,3.0,2.0,4.0,7.0,4.0,0,1,112.0,7.411880650994574
4.5,143.5,5.0,3.0,10.1,3.25,4.0,1,0,486.0,7.411880650994574
5.5,60.0,2.0,2.0,12.0,5.0,3.0,1,0,180.0,7.411880650994574
3.8,38.0,2.0,2.0,10.0,3.8,2.0,1,0,76.0,7.411880650994574
5.5,65.0,2.0,3.0,5.0,13.0,3.0,1,0,195.0,7.411880650994574
5.65,49.0,3.0,3.0,12.0,4.3,2.0,1,0,98.0,7.411880650994574
3.2,25.0,1.9969090545715928,1.8089673347996773,3.7,7.0,2.0,1,0,50.0,7.411880650994574
3.98,32.0,2.0,2.0,3.6,5.1,2.0,1,0,64.0,7.411880650994574
4.9,40.0,2.0,2.0,11.0,3.9,3.0,1,0,120.0,7.411880650994574
6.4,54.0,3.360154911774845,2.9965830935397264,5.4,10.0,2.0,1,0,108.0,7.411880650994574
6.4,54.0,3.360154911774845,2.9965830935397264,5.4,10.0,2.0,1,0,108.0,7.411880650994574
6.3,94.0,3.0,2.0,17.0,6.0,2.0,1,0,188.0,7.411880650994574
8.2,69.0,7.0,7.0,6.1,12.0,4.0,1,0,276.0,7.411880650994574
2.5,17.0,2.2230974357368884,2.0,4.5,3.7777777777777777,2.0,1,0,34.0,7.411880650994574
5.25,98.0,3.329722601243514,2.528001827972129,24.5,4.0,1.0,1,0,98.0,7.411880650994574
5.3,40.0,4.0,4.0,5.0,8.0,3.0,1,0,120.0,7.411880650994574
6.7,63.0,4.0,3.0,13.0,5.0,3.0,1,0,189.0,7.411880650994574
12.9,120.0,7.0,7.0,28.0,4.3,5.0,1,0,486.0,7.411880650994574
8.3,49.0,4.0,3.0,12.0,4.1,4.0,1,0,196.0,7.411880650994574
6.5,54.0,3.0,3.0,10.8,5.0,2.0,1,0,108.0,7.411880650994574
8.3,60.0,7.0,4.38662068988961,15.0,4.0,3.0,1,0,180.0,7.411880650994574
8.6,100.0,3.0,4.0,20.0,5.0,4.0,1,0,400.0,7.411880650994574
7.5,64.0,3.0,2.0,14.0,4.7,1.0,1,0,64.0,7.411880650994574
7.5,64.0,3.0,2.0,14.0,4.7,1.0,1,0,64.0,7.411880650994574
5.8,61.0,2.0,3.0,5.0,12.2,3.0,1,0,183.0,7.411880650994574
5.95,52.0,3.0,4.0,8.0,6.5,4.0,1,0,208.0,7.411880650994574
2.8,21.0,2.0,2.3074229345465094,3.0,7.0,3.0,1,0,63.0,7.411880650994574
2.8,21.0,2.0,2.3074229345465094,3.0,7.0,3.0,1,0,63.0,7.411880650994574
16.2,143.5,3.0,3.0,14.0,24.0,3.0,1,0,486.0,7.411880650994574
5.3,42.0,3.0,4.0,10.0,4.2,5.0,0,1,210.0,7.411880650994574
5.9,41.0,4.0,4.0,4.1,10.0,3.0,1,0,123.0,7.411880650994574
5.9,41.0,4.0,4.0,4.1,10.0,3.0,1,0,123.0,7.411880650994574
4.9,40.0,4.0,3.0,11.428571428571429,3.5,3.0,1,0,120.0,7.411880650994574
6.2,46.0,3.0,3.0,8.0,5.75,4.0,1,0,184.0,7.411880650994574
16.2,143.5,6.763689488511594,4.178921483094198,33.1,5.4,1.0,1,0,202.0,7.411880650994574
5.9,39.0,4.0,4.0,3.0,13.0,3.0,1,0,117.0,7.411880650994574
10.5,99.0,2.0,2.0,18.0,5.5,1.0,1,0,99.0,7.411880650994574
5.5,31.0,4.0,4.0,5.166666666666667,6.0,5.0,1,0,155.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,7.0,24.0,7.0,1,0,486.0,7.411880650994574
15.0,90.0,5.0,7.071192915250995,22.0,4.0,4.0,1,0,360.0,7.411880650994574
10.0,91.0,3.0,2.0,4.0,23.0,2.0,0,1,182.0,7.411880650994574
8.0,47.0,3.0,7.071192915250995,4.6,10.3,1.0,1,0,47.0,7.411880650994574
16.0,143.5,6.460463364238528,7.071192915250995,12.0,5.0,1.0,1,0,145.0,7.411880650994574
16.0,143.5,6.460463364238528,7.071192915250995,12.0,5.0,1.0,1,0,145.0,7.411880650994574
5.8,61.0,2.0,3.0,12.2,5.0,3.0,1,0,183.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,15.4,22.0,7.0,1,0,486.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,15.4,22.0,7.0,1,0,486.0,7.411880650994574
3.75,36.0,2.054429452298712,2.0188352166948795,4.0,9.0,2.0,1,0,72.0,7.411880650994574
5.7,55.0,2.0,2.0,13.0,4.2,5.0,1,0,275.0,7.411880650994574
7.8,75.0,3.6491152917592817,3.146444508800988,15.0,5.0,1.0,0,1,75.0,7.411880650994574
7.8,75.0,3.6491152917592817,3.146444508800988,15.0,5.0,1.0,1,0,75.0,7.411880650994574
16.2,133.0,6.0,5.0,7.0,19.0,4.0,1,0,486.0,7.411880650994574
10.5,52.0,3.0,3.0,12.0,4.333333333333333,3.0,1,0,156.0,7.411880650994574
5.0,40.0,3.0,3.0,6.666666666666667,6.0,3.0,1,0,120.0,7.411880650994574
9.1,52.0,4.0,3.0,18.0,4.0,2.0,1,0,104.0,7.411880650994574
6.6,66.0,5.0,3.0,4.0,16.0,3.0,1,0,198.0,7.411880650994574
7.7,80.0,6.0,4.0,4.0,20.0,3.0,1,0,240.0,7.411880650994574
7.7,80.0,6.0,4.0,4.0,20.0,3.0,1,0,240.0,7.411880650994574
4.6,32.0,3.0,3.0,4.0,8.0,4.0,1,0,128.0,7.411880650994574
4.6,32.0,3.0,3.0,8.0,4.0,4.0,1,0,128.0,7.411880650994574
5.8,61.0,2.0,3.0,5.0,12.2,3.0,1,0,183.0,7.411880650994574
5.8,61.0,2.0,3.0,12.2,5.0,3.0,1,0,183.0,7.411880650994574
13.0,44.0,4.0,4.0,11.0,4.0,5.0,1,0,220.0,7.411880650994574
13.0,44.0,4.0,4.0,11.0,4.0,5.0,1,0,220.0,7.411880650994574
4.5,42.0,4.0,3.0,3.0,14.0,3.0,1,0,126.0,7.411880650994574
3.3,35.0,5.0,5.0,7.0,5.0,3.0,1,0,105.0,7.411880650994574
3.3,35.0,5.0,5.0,7.0,5.0,3.0,1,0,105.0,7.411880650994574
8.2,88.0,5.0,6.0,21.0,4.2,4.0,0,1,352.0,7.411880650994574
7.3,80.0,5.0,6.0,20.0,6.0,4.0,1,0,320.0,7.411880650994574
12.0,88.0,5.0,4.0,4.0,22.0,3.0,1,0,264.0,7.411880650994574
6.5,121.0,3.0,3.0,10.0,5.0,3.0,1,0,363.0,7.411880650994574
11.0,71.0,7.0,7.0,13.0,5.5,3.0,1,0,213.0,7.411880650994574
14.69,92.8,6.0,5.0,22.0,5.75,3.0,1,0,278.4,7.411880650994574
5.5,55.0,5.0,4.0,13.75,4.0,3.0,1,0,165.0,7.411880650994574
16.0,91.0,7.0,7.071192915250995,16.0,5.0,4.0,1,0,364.0,7.411880650994574
5.9,136.0,6.0,6.0,4.0,24.0,5.0,1,0,486.0,7.411880650994574
10.2,100.0,2.0,3.0,20.0,5.0,2.0,0,1,200.0,7.411880650994574
6.5,40.0,3.0,4.0,4.0,10.0,5.0,1,0,200.0,7.411880650994574
12.5,49.2,4.0,3.0,12.0,4.1,3.0,1,0,147.60000000000002,7.411880650994574
16.2,85.6,3.0,4.0,18.8,4.5,7.0,1,0,486.0,7.411880650994574
6.5,40.0,3.0,4.0,10.0,4.0,5.0,1,0,200.0,7.411880650994574
6.5,40.0,3.0,4.0,4.0,10.0,5.0,0,1,200.0,7.411880650994574
15.5,96.0,5.0,6.0,4.0,24.0,3.0,1,0,288.0,7.411880650994574
5.9,48.0,6.0,6.0,4.0,12.0,5.0,1,0,240.0,7.411880650994574
7.4,70.0,6.0,3.0,17.5,4.0,3.0,1,0,210.0,7.411880650994574
2.6,19.0,3.0,3.0,2.5,7.0,4.0,1,0,76.0,7.411880650994574
2.6,19.0,3.0,3.0,2.5,7.0,4.0,1,0,76.0,7.411880650994574
5.9,48.0,6.0,6.0,4.0,12.0,5.0,0,1,240.0,7.411880650994574
6.5,56.0,2.0,3.0877305074527834,4.3,13.0,2.0,0,1,112.0,7.411880650994574
5.9,48.0,6.0,6.0,12.0,4.0,5.0,1,0,240.0,7.411880650994574
4.8,30.0,2.0,3.0,5.0,6.0,4.0,1,0,120.0,7.411880650994574
4.0,24.0,2.0,3.0,4.0,6.0,3.0,1,0,72.0,7.411880650994574
8.7,62.0,4.0,5.0,14.0,4.4,5.0,0,1,310.0,7.411880650994574
6.0,71.0,3.0,2.4271993294849152,11.833333333333334,6.0,2.0,1,0,142.0,7.411880650994574
5.0,32.0,2.32283651294561,1.7768609078915822,7.619047619047619,4.2,2.0,1,0,64.0,7.411880650994574
5.85,39.0,4.0,4.0,4.7,9.3,4.0,1,0,156.0,7.411880650994574
7.3,60.0,2.0,2.0,4.0,15.0,2.0,1,0,120.0,7.411880650994574
4.3,31.0,2.0,2.0,7.5,3.6,2.0,1,0,62.0,7.411880650994574
16.2,143.5,7.0,7.071192915250995,25.0,10.0,2.0,1,0,486.0,7.411880650994574
1.95,18.0,2.0,2.0,6.0,3.0,3.0,1,0,54.0,7.411880650994574
16.2,143.5,5.0,4.0,20.0,8.0,3.0,1,0,480.0,7.411880650994574
3.75,20.0,2.0,2.0,4.0,5.0,3.0,1,0,60.0,7.411880650994574
3.5,42.0,2.0,2.0,10.5,4.05,2.0,1,0,84.0,7.411880650994574
2.8,20.0,3.0,4.0,5.0,4.0,4.0,1,0,80.0,7.411880650994574
4.8,26.0,2.0,2.0,6.5,4.0,3.0,0,1,78.0,7.411880650994574
4.8,24.0,2.0,3.0,6.0,4.0,3.0,1,0,72.0,7.411880650994574
4.0,24.0,2.0,2.0,6.0,4.0,3.0,1,0,72.0,7.411880650994574
5.3,48.0,2.0,1.0,4.0,12.0,1.0,1,0,48.0,7.411880650994574
6.1,48.0,6.0,6.0,4.0,12.0,5.0,0,1,240.0,7.411880650994574
6.1,48.0,6.0,6.0,4.0,12.0,5.0,1,0,240.0,7.411880650994574
5.0,35.0,3.0,3.0,4.2,9.5,3.0,0,1,105.0,7.411880650994574
5.9,50.0,4.0,3.0,5.0,10.0,3.0,0,1,150.0,7.411880650994574
5.9,50.0,4.0,3.0,5.0,10.0,3.0,1,0,150.0,7.411880650994574
5.75,53.0,3.0,2.0,4.0,13.0,3.0,0,1,159.0,7.411880650994574
5.8,32.0,5.0,3.0,8.0,4.0,3.0,1,0,96.0,7.411880650994574
5.7,48.0,2.0,2.0,12.0,4.0,2.0,1,0,96.0,7.411880650994574
4.6,25.0,2.0,3.0,5.0,5.0,4.0,1,0,100.0,7.411880650994574
7.0,60.0,4.333333333333333,4.0,7.5,8.0,1.0,1,0,60.0,7.411880650994574
2.2,12.0,2.0,2.0,4.0,3.0,2.0,1,0,24.0,7.411880650994574
2.2,12.0,2.0,2.0,4.0,3.0,2.0,1,0,24.0,7.411880650994574
5.8,36.0,5.0,3.0,4.0,9.0,1.0,1,0,36.0,7.411880650994574
3.9,26.0,2.0,2.0,5.0,6.0,3.0,1,0,78.0,7.411880650994574
5.8,36.0,5.0,3.0,8.5,4.2,3.0,1,0,108.0,7.411880650994574
13.9,93.0,4.0,5.0,22.142857142857142,4.2,3.0,1,0,279.0,7.411880650994574
8.0,60.0,4.0,5.684805442988503,4.0,15.0,4.0,1,0,240.0,7.411880650994574
4.6,25.0,2.0,3.0,5.0,5.0,3.0,1,0,75.0,7.411880650994574
2.2,12.0,2.0,2.0,4.0,3.0,2.0,1,0,24.0,7.411880650994574
2.2,12.0,2.0,2.0,4.0,3.0,2.0,1,0,24.0,7.411880650994574
4.6,25.0,2.0,3.0,5.0,5.0,3.0,0,1,75.0,7.411880650994574
6.3,36.0,3.0,4.0,20.0,1.8,4.0,1,0,144.0,7.411880650994574
15.0,100.0,6.0,4.0,14.285714285714286,7.0,5.0,0,1,486.0,7.411880650994574
5.8,32.0,5.0,3.0,8.0,4.0,4.0,1,0,128.0,7.411880650994574
12.3,100.0,5.0,5.0,25.0,4.0,4.0,1,0,400.0,7.411880650994574
5.5,98.0,3.0,3.0,24.0,4.0,4.0,1,0,392.0,7.411880650994574
8.6,60.0,4.0,3.0,12.0,5.0,3.0,1,0,180.0,7.411880650994574
6.0,86.0,3.0,3.0,21.5,4.0,1.0,1,0,86.0,7.411880650994574
6.0,86.0,3.0,3.0,4.0,21.5,1.0,1,0,86.0,7.411880650994574
4.88,85.0,3.0,1.0,14.166666666666666,6.0,1.0,1,0,85.0,7.411880650994574
5.4,52.0,2.0,2.0,13.0,4.0,1.0,1,0,52.0,7.411880650994574
5.3,57.0,2.0,2.0,7.6,7.5,1.0,1,0,57.0,7.411880650994574
5.6,44.0,5.0,3.0,7.0,6.285714285714286,5.0,1,0,220.0,7.411880650994574
10.5,80.0,7.0,7.0,16.0,5.0,5.0,1,0,400.0,7.411880650994574
5.4,52.0,3.0,2.0,13.0,4.0,2.0,0,1,104.0,7.411880650994574
4.35,34.0,3.0,3.0,11.0,3.2,1.0,0,1,34.0,7.411880650994574
16.2,135.0,4.0,3.0,15.0,9.0,2.0,1,0,270.0,7.411880650994574
7.5,60.0,3.0,3.0,14.4,4.3,3.0,1,0,180.0,7.411880650994574
5.9,50.0,3.0,3.0,12.0,4.2,2.0,1,0,100.0,7.411880650994574
3.45,32.0,3.0,3.0,4.0,8.0,3.0,0,1,96.0,7.411880650994574
5.19,29.0,3.0,3.0,3.8,8.0,3.0,0,1,87.0,7.411880650994574
4.5,45.0,3.0,2.0,13.0,3.5,2.0,0,1,90.0,7.411880650994574
5.6,47.0,6.0,1.0,13.5,3.5,3.0,1,0,141.0,7.411880650994574
5.6,47.0,6.0,1.0,13.5,3.5,3.0,1,0,141.0,7.411880650994574
5.6,47.0,6.0,1.0,13.5,3.5,3.0,1,0,141.0,7.411880650994574
5.6,47.0,6.0,1.0,13.5,3.5,3.0,1,0,141.0,7.411880650994574
5.5,41.0,5.0,6.0,10.0,4.0,5.0,1,0,205.0,7.411880650994574
6.22,63.0,3.0,2.0,19.0,3.3,2.0,1,0,126.0,7.411880650994574
2.4,22.0,1.0,1.0,3.5,6.3,2.0,1,0,44.0,7.411880650994574
5.91,60.0,3.0,3.0,4.0,15.0,2.0,1,0,120.0,7.411880650994574
6.5,52.0,1.0,2.0,5.0,10.4,2.0,0,1,104.0,7.411880650994574
16.2,92.0,3.0,3.0,23.0,4.0,2.0,1,0,184.0,7.411880650994574
13.5,48.0,4.0,4.0,12.0,4.0,4.0,1,0,192.0,7.411880650994574
5.8,78.0,3.0,2.0,14.0,5.6,2.0,1,0,156.0,7.411880650994574
8.0,75.0,4.0,4.0,17.5,4.2,3.0,1,0,225.0,7.411880650994574
5.3,32.0,3.0,3.0,4.5,7.0,3.0,1,0,96.0,7.411880650994574
15.3,82.0,7.0,7.071192915250995,20.0,4.2,6.0,1,0,486.0,7.411880650994574
6.55,46.0,5.0,5.0,10.0,4.0,3.0,1,0,138.0,7.411880650994574
5.8,88.0,3.0,3.0,23.0,4.0,1.0,1,0,88.0,7.411880650994574
3.1,32.8,2.0,2.0,4.0,8.2,2.0,0,1,65.6,7.411880650994574
5.65,68.0,4.0,4.0,17.0,4.0,3.0,1,0,204.0,7.411880650994574
6.7,50.0,4.0,3.0,5.5,9.0,4.0,1,0,200.0,7.411880650994574
5.51,63.0,4.0,3.0,14.7,3.5,2.0,1,0,126.0,7.411880650994574
5.51,63.0,4.0,3.0,14.7,3.5,2.0,1,0,126.0,7.411880650994574
3.6,40.0,2.0,1.0,10.0,4.0,2.0,1,0,80.0,7.411880650994574
3.6,40.0,2.0,1.0,4.0,10.0,2.0,1,0,80.0,7.411880650994574
1.75,36.0,2.0,2.0,3.0,12.0,2.0,1,0,72.0,7.411880650994574
